Bench Set,Name,Original Gate,Gate Reduced,AIG Time(s),Solver Time(s),Result
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.04,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.04,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.04,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.04,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.04,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.06,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.04,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.04,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.04,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.04,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,11,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.04,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.09,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.00,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.0,unsat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
QF_FP,Newlib-BadKrozingenChallenge-Oversimplified,9,0,0.03,0.01,sat
